Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Alex Vesia","LAD",2.89046,1.3326,0,3.44978,56.748,0,1,13.5434,,70.935,293.644,52.5107,29.29,27.19,8.78719,28.7363,1.70741,3.141,88.5035,11.229,3.64596,3.07985,1.11489,0.301397,0.0978609,0.2035365030169487,0.200601,1.14537,0.265835,0.753601,,,3.62969,0.853722,0.828409,712.1199951171875,,,,,,,419.90000000000003,5.914084507042254,381,5.366197183098592,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Aroldis Chapman","BOS",2.68606,1.4152,0,3.41029,59.453,0,12,9.7668,,74.3163,317.385,49.3396,30.17,28.16,6.64403,46.7989,1.38745,4.1235,108.431,13.1314,5.66753,2.31695,0.80462,0.341637,0.147451,0.19418591260910034,0.185165,1.29364,0.282027,0.759683,,,3.46626,0.841963,0.887128,283.1000061035156,,,,,,,497.1,6.717567567567568,442,5.972972972972973,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Cal Quantrill","MIA",6.34424,10.7212,8.58232,5.01261,23.873,22.966,0,0,,124.929,550.978,130.635,74.44,69.58,17.3431,50.0644,0.423448,7.50277,89.8407,6.4722,3.60669,1.7945,1.24941,0.163057,0.0908646,0.07219203561544418,0.264759,1.44642,0.293329,0.679325,,,4.91532,0.829908,0.365848,724.3099975585938,,,,,,,381.29999999999995,3.0504,410,3.28,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Mitch Spence","ATH",6.41179,8.8821,6.65828,4.82762,26.74,20.2,0,0.6679,,121.42,520.662,124.471,69.73,65.13,19.5231,36.0018,0.769774,5.61557,94.6809,7.01802,2.66855,2.6299,1.44711,0.181847,0.0691462,0.11270111799240112,0.259831,1.32163,0.287653,0.681556,,,4.72545,0.828313,0.437717,571.1599731445312,,,,,,,395.0000000000001,3.2644628099173563,413,3.4132231404958677,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Jeremiah Estrada","SDP",2.24488,1.51526,0,3.58054,58.657,0,4,13.1587,,73.3213,307.587,55.1068,31.28,29.17,8.97397,31.8425,2.06493,3.52333,98.1464,12.0472,3.90858,3.08225,1.10153,0.319085,0.103524,0.21556168049573898,0.202434,1.18587,0.279423,0.748387,,,3.52744,0.822945,0.72766,442.1000061035156,,,,,,,446.5,6.116438356164384,408,5.589041095890411,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Tanner Scott","LAD",3.10371,1.46507,0,3.45979,63.264,0,21,7.607,,79.08,337.924,64.8808,32.76,30.4,6.23143,38.5162,1.59583,4.68825,91.3669,10.3984,4.38348,2.37217,0.709192,0.270377,0.113979,0.15639838576316833,0.220145,1.3075,0.29753,0.746116,,,3.51914,0.818273,0.844932,111.66000366210938,,,,,,,528.8000000000001,6.69367088607595,504,6.379746835443038,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Antonio Senzatela","COL",4.80644,9.85117,4.57369,5.52941,28.104,20.682,0,0.5596,,111.104,494.389,134.195,72.95,68.26,14.5961,33.5848,0.824832,4.82508,69.3792,5.62007,2.72054,2.06579,1.18236,0.140333,0.0679318,0.07240130752325058,0.294299,1.51011,0.321497,0.643588,,,4.66256,0.815908,-0.440799,744,,,,,,,313.5000000000001,2.8243243243243255,385,3.4684684684684686,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Will Warren","NYY",3.18674,4.46308,0.115276,4.27962,31.655,10.552,0,0.6608,,75.918,325.362,71.7518,38.72,36.1,9.88179,27.3295,1.2257,4.06354,75.0529,8.89744,3.23989,2.74622,1.17148,0.230675,0.0839972,0.14667756110429764,0.244079,1.30511,0.295979,0.708077,,,4.12194,0.814408,0.609636,470.2200012207031,,,,,,,313.2,4.121052631578947,311,4.092105263157895,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Marcus Stroman","NYY",5.89297,7.28195,4.7834,4.67112,26.701,18.218,0,0,,110.344,477.781,112.931,61.64,57.27,13.8902,39.8609,0.782215,4.43244,77.0569,6.285,3.25118,1.93314,1.13293,0.161281,0.0834293,0.0778515413403511,0.260517,1.38469,0.289136,0.683576,,,4.6105,0.81055,0.528691,521.1400146484375,,,,,,,369.99999999999994,3.3636363636363633,390,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Ryan Fernandez","STL",2.31008,1.87768,0,3.84008,58.78,0,2,15.643,,73.475,308.076,66.9897,33.52,31.35,7.40061,22.168,1.98002,2.8853,71.6542,8.77697,2.71537,3.23233,0.906505,0.232586,0.0719563,0.16062996536493301,0.236694,1.21344,0.292149,0.70609,,,3.54837,0.794767,0.414844,657.5700073242188,,,,,,,422.90000000000003,5.793150684931508,417,5.712328767123288,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Cole Sands","MIN",2.4628,1.75929,0,3.81941,55.632,0.191,4,15.0246,,69.3012,291.727,59.0365,31.6,29.41,7.39942,24.5186,1.25936,3.91781,75.6667,9.82666,3.18417,3.0861,0.960946,0.259375,0.0840462,0.1753285825252533,0.224225,1.20568,0.286515,0.709808,,,3.6018,0.792596,0.406341,683.47998046875,,,,,,,416.1,6.030434782608696,399,5.782608695652174,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"Luis Garcia","HOU",3.92539,4.81146,2.15319,4.38018,27.006,11.445,1,0.6475,,79.9899,336.188,71.3334,41.64,38.93,13.2548,26.1115,0.815565,2.89733,78.2464,8.80383,2.93791,2.99663,1.49135,0.232746,0.0776693,0.15507656335830688,0.232221,1.21822,0.269284,0.707392,,,4.45221,0.789771,0.585846,497.07000732421875,,,,,,,325.5,4.06875,309,3.8625,,,,,,,,,,,,,,,,,,,"Luis Garcia","23735",677651
"Dedniel Núñez","NYM",1.6457,0.928886,0,3.51003,41.374,0,1,4.3312,,51.7175,214.73,41.2453,21.67,20.17,5.38759,18.5076,1.92676,2.45732,62.135,10.8129,3.22073,3.35727,0.93756,0.289363,0.0861899,0.20317312330007553,0.212862,1.15537,0.284038,0.729414,,,3.33399,0.785873,0.527006,744.4500122070312,,,,,,,298.70000000000005,5.74423076923077,277,5.326923076923077,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Tim Herrin","CLE",2.17976,1.55421,0,3.3906,57.25,0,0,13.5658,,71.5625,298.799,58.8507,28.92,26.96,5.68707,27.4828,1.48227,3.24023,72.4958,9.11738,3.45635,2.63787,0.71523,0.242624,0.0919773,0.15064658224582672,0.21953,1.20641,0.279966,0.73258,,,3.46146,0.784779,0.883085,750.0900268554688,,,,,,,415.60000000000014,5.772222222222224,392,5.444444444444445,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Bryan Hudson","MIL",2.52392,1.41852,0,3.24046,52.437,0,2,11.3546,,65.5462,271.264,50.9945,25.27,23.6,5.35128,24.9206,1.42255,3.26041,70.8996,9.73506,3.42178,2.84502,0.734771,0.261368,0.0918683,0.1694992110133171,0.209782,1.15819,0.273587,0.740173,,,3.35429,0.780575,0.97645,999,,,,,,,406.30000000000007,6.156060606060607,377,5.712121212121212,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Garrett Whitlock","BOS",2.13656,1.47894,-0.199655,3.78807,46.469,0.905,4,13.0361,,58.6605,243.092,54.8283,26.56,24.69,6.25185,13.2647,1.07958,2.58657,55.3163,8.48692,2.03513,4.1702,0.959192,0.227553,0.0545665,0.1729867160320282,0.241279,1.1608,0.293208,0.699911,,,3.47666,0.779189,0.44415,548.5700073242188,,,,,,,353.8,5.996610169491525,351,5.9491525423728815,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Lucas Erceg","KCR",2.6058,1.63496,0,3.62988,60.835,0,14,9.9959,,76.0437,327.056,62.6956,32.72,30.67,5.55307,37.3738,1.49626,5.50064,85.1466,10.0774,4.4233,2.27824,0.657222,0.260343,0.114274,0.14606929570436478,0.220618,1.31595,0.295339,0.729718,,,3.56783,0.771835,0.681649,200.77999877929688,,,,,,,475.8,6.260526315789474,453,5.9605263157894735,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Matt Waldron","SDP",3.99655,5.22638,3.2979,4.66492,19.284,12.566,0,0.6072,,78.7537,336.754,77.3897,43.7,40.82,12.3556,23.841,0.722515,4.12015,65.5388,7.4898,2.72456,2.749,1.41201,0.194619,0.0707965,0.12382274121046066,0.25062,1.28541,0.281656,0.685438,,,4.60678,0.766954,0.437229,576.739990234375,,,,,,,288.8,3.6556962025316455,291,3.6835443037974684,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Jose A. Ferrer","WSN",2.43672,1.75007,0,3.5095,58.039,0,4,11.3365,,72.5488,301.989,66.1019,30.53,28.29,5.47005,20.4159,1.90518,3.29096,58.5849,7.26772,2.53268,2.86958,0.678584,0.193996,0.0676046,0.12639187276363373,0.237535,1.19255,0.283025,0.709967,,,3.51192,0.766707,0.727723,627.52001953125,,,,,,,420.1,5.754794520547946,413,5.657534246575342,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Andrew Nardi","MIA",1.76559,1.49167,0,3.51945,52.556,0,2,0.5898,,65.695,274.532,53.7542,27.75,25.69,7.87444,24.1452,1.47085,3.0324,79.7438,10.9246,3.30782,3.30267,1.07877,0.290472,0.0879506,0.20252148061990738,0.217317,1.18577,0.287222,0.749895,,,3.53809,0.765742,0.660774,748.260009765625,,,,,,,342.60000000000014,5.190909090909093,319,4.833333333333333,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Clayton Kershaw","LAD",4.22412,3.2428,3.38635,4.08743,10.504,10.242,0,0,,53.8578,226.568,50.9539,26.49,24.46,7.46188,16.4794,0.171954,1.74678,47.8399,7.99436,2.75382,2.90301,1.24693,0.21115,0.0727349,0.1384149119257927,0.244568,1.25206,0.284186,0.718471,,,4.20632,0.76551,0.748498,541.9000244140625,,,,,,,222.9,4.127777777777778,221,4.092592592592593,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Joel Payamps","MIL",2.78969,1.83637,0,3.74009,59.697,0,7,13.362,,74.6212,308.213,65.3932,33.31,31.01,9.34399,19.7028,1.78732,3.63949,74.0996,8.93709,2.37634,3.76086,1.12697,0.240417,0.063926,0.1764908879995346,0.229554,1.14037,0.27826,0.719106,,,3.74674,0.760153,0.627337,498.80999755859375,,,,,,,438.29999999999995,5.843999999999999,421,5.613333333333333,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Yuki Matsui","SDP",2.08748,1.38046,0,3.47045,53.547,0,2,10.9561,,66.9337,279.097,51.3124,27.67,25.81,7.0086,27.8326,1.93902,2.58919,76.441,10.2784,3.7424,2.74646,0.942386,0.273887,0.0997237,0.1741633489727974,0.206343,1.18244,0.268141,0.742432,,,3.60714,0.756765,0.715218,731.760009765625,,,,,,,390.0999999999999,5.822388059701491,357,5.3283582089552235,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"J.T. Ginn","ATH",3.31538,5.43859,0.721516,4.34735,24.16,12.309,0,0.6679,,78.2545,335.087,75.4183,40.49,37.8,9.55541,26.8375,1.27066,4.7658,62.2193,7.1558,3.08656,2.31837,1.09896,0.185681,0.0800912,0.1055900901556015,0.248509,1.30671,0.284249,0.694948,,,4.37525,0.756029,0.714077,746.3599853515625,,,,,,,291.20000000000005,3.733333333333334,292,3.7435897435897436,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Aaron Ashby","MIL",2.1123,2.96871,-1.43189,3.67779,31.722,6.055,0,0.5961,,62.1813,266.227,52.9745,27.28,25.41,4.89862,29.4023,1.4426,3.2641,63.0171,9.12098,4.25563,2.14327,0.709016,0.236705,0.110441,0.1262640282511711,0.226813,1.32478,0.290235,0.729578,,,3.73975,0.751919,0.881209,561.0900268554688,,,,,,,293.49999999999994,4.733870967741934,279,4.5,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Kevin Kelly","TBR",2.18311,1.29186,0,3.41069,46.78,0,0,0.6853,,58.475,239.589,52.3746,23.78,22.16,4.70908,12.6462,1.22233,3.6611,49.8688,7.6754,1.94641,3.94337,0.724783,0.208143,0.052783,0.15535998344421387,0.234567,1.11194,0.28254,0.705839,,,3.34437,0.750873,0.644166,999,,,,,,,285.50000000000006,4.922413793103449,278,4.793103448275862,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Martín Pérez","CHW",7.66789,12.0003,10.9443,5.05197,26.333,25.799,0,0,,145.939,641.647,158.838,87.96,81.92,22.1614,52.8268,0.418135,6.24934,98.2879,6.06138,3.25781,1.86057,1.36669,0.153181,0.08233,0.07085058093070984,0.27265,1.45036,0.295758,0.684818,,,5.00801,0.73922,0.295597,686.8099975585938,,,,,,,415.4000000000001,2.8452054794520554,463,3.171232876712329,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Trevor Williams","WSN",4.92988,8.46298,2.85134,4.78315,37.174,17.391,0,0.614,,110.168,475.266,111.718,62.89,58.55,17.1991,35.8622,1.18094,4.7613,87.6384,7.15948,2.92971,2.44375,1.40505,0.184398,0.0754571,0.10894127935171127,0.257034,1.33959,0.28659,0.685742,,,4.71123,0.737039,0.314885,523.3599853515625,,,,,,,370.7,3.37,386,3.5090909090909093,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Yimi García","TOR",2.17039,1.57753,0,3.61015,53.928,0,5,14.2488,,67.41,275.668,54.9191,28.94,27.04,9.1927,18.4787,1.73409,3.31436,75.6784,10.1039,2.46711,4.09545,1.22733,0.274527,0.0670323,0.2074951007962227,0.216323,1.08883,0.270564,0.734499,,,3.66385,0.733044,0.610543,549.9500122070312,,,,,,,412.0999999999999,6.150746268656715,388,5.791044776119403,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Kevin Ginkel","ARI",2.47604,1.73252,0,3.91965,59.387,0,6,13.5422,,74.2337,313.447,66.6376,34.63,32.33,7.73186,25.2513,1.45735,3.54852,76.9511,9.32945,3.06143,3.04742,0.9374,0.2455,0.08056,0.16493970155715942,0.234106,1.23783,0.294582,0.706339,,,3.61117,0.731092,0.365084,589.52001953125,,,,,,,428.00000000000006,5.783783783783784,419,5.662162162162162,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Brant Hurter","DET",2.11109,1.51782,0.5743,3.35848,38.548,1.308,0,4.6407,,54.1048,223.899,48.355,21.77,20.19,4.03518,14.5385,1.26866,2.59931,47.2755,7.86399,2.4184,3.25173,0.671227,0.211147,0.0649336,0.14621330797672272,0.233869,1.16244,0.285107,0.718387,,,3.33874,0.728345,0.699235,634.0999755859375,,,,,,,285.6,5.28888888888889,278,5.148148148148148,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"David Bednar","PIT",1.95386,1.48401,0,4.06963,57.906,0,23,4.4543,,72.3825,306.075,65.1509,35.06,32.73,7.93458,24.1677,1.75919,3.68727,73.2249,9.10474,3.005,3.02986,0.986582,0.239238,0.07896,0.1602780818939209,0.23417,1.23398,0.290349,0.693754,,,3.72276,0.7243,0.257226,132.89999389648438,,,,,,,458.4000000000001,6.366666666666668,449,6.236111111111111,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Matthew Liberatore","STL",2.70403,3.06049,0.408215,4.09109,48.352,4.018,1,12.6297,,70.3749,300.155,65.9417,34.25,31.99,6.88736,24.7584,1.59619,3.21013,62.8536,8.03813,3.16627,2.53868,0.8808,0.209404,0.0824854,0.12691837549209595,0.242266,1.28881,0.291705,0.696418,,,3.84476,0.721024,0.471715,681.6900024414062,,,,,,,359.29999999999995,5.132857142857143,358,5.114285714285714,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Blake Treinen","LAD",2.57168,1.22198,0,3.52036,51.847,0,6,13.9874,,64.8087,270.323,53.9996,27.28,25.35,6.37022,23.6662,1.05864,3.21643,70.3733,9.77276,3.28652,2.97359,0.884633,0.26033,0.0875476,0.17278265953063965,0.221818,1.19838,0.285724,0.732911,,,3.51696,0.713965,0.711114,481.4800109863281,,,,,,,411.80000000000007,6.3353846153846165,392,6.030769230769231,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Jeff Hoffman","TOR",2.35693,1.84653,0,3.94026,60.465,0,26,3.9399,,75.5813,319.472,60.4274,35.49,33.09,9.91379,31.7124,1.5947,4.17761,95.4991,11.3718,3.77622,3.01141,1.18051,0.298928,0.099265,0.19966278225183487,0.213086,1.21908,0.283515,0.723862,,,3.76916,0.713916,0.473194,98.72000122070312,,,,,,,511.4,6.728947368421053,478,6.2894736842105265,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Caleb Ferguson","PIT",1.82884,1.35457,0,3.86052,54.152,0.439,1,10.9216,,67.1413,286.828,60.8946,30.88,28.8,5.56964,25.5074,1.07093,4.4044,66.1054,8.86115,3.41916,2.59162,0.746586,0.23047,0.088929,0.14154121279716492,0.237021,1.28687,0.298664,0.706346,,,3.61225,0.713482,0.402097,999,,,,,,,354.4,5.28955223880597,348,5.1940298507462686,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Ryan Pressly","CHC",2.30796,1.48119,0,3.69971,55.639,0,23,5.2818,,69.5488,290.446,64.5832,30.68,28.59,6.5859,19.6882,0.864003,2.74916,65.5655,8.48454,2.54777,3.33018,0.852252,0.22574,0.0677862,0.15795426070690155,0.240974,1.21169,0.29612,0.714065,,,3.4799,0.712832,0.564643,165.42999267578125,,,,,,,460.9,6.584285714285714,457,6.5285714285714285,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
"Evan Phillips","LAD",2.45806,1.15513,0,3.56027,49.567,0,4,7.135,,61.9588,256.117,53.1275,26.4,24.51,6.85046,17.7291,1.25139,3.01332,65.6119,9.53066,2.57529,3.70081,0.995084,0.25618,0.0692227,0.18695727735757828,0.225715,1.14361,0.284062,0.725633,,,3.49023,0.712083,0.652455,641.5700073242188,,,,,,,351.8999999999999,5.675806451612902,336,5.419354838709677,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Kyle Wright","KCR",3.7607,4.82167,1.84836,4.47664,25.52,11.329,0,0.6444,,74.9089,324.379,74.9464,39.92,37.26,8.66561,26.996,0.804633,4.59535,62.031,7.45278,3.24346,2.29779,1.04114,0.19123,0.0832237,0.10800671577453613,0.255976,1.36088,0.29844,0.690591,,,4.27936,0.711903,0.493914,696.030029296875,,,,,,,281.3,3.750666666666667,290,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
"Joe Mantiply","ARI",2.33197,1.64062,0,3.93014,56.504,0.39,1,11.4553,,70.1425,295.118,69.3993,33.02,30.63,6.52298,17.6351,1.93759,2.52533,60.3826,7.7477,2.26277,3.424,0.836965,0.204605,0.0597561,0.1448485404253006,0.2524,1.24082,0.302214,0.693361,,,3.51598,0.709451,0.356556,999,,,,,,,358.5,5.121428571428571,365,5.214285714285714,,,,,,,,,,,,,,,,,,,"Joe Mantiply","14857",573009
"Colin Rea","CHC",5.91352,7.77372,4.63514,4.86907,29.075,18.566,0,0.6254,,116.283,498.822,117.782,67.38,62.91,19.249,34.9273,0.929811,5.35016,89.0415,6.89158,2.70328,2.54934,1.48982,0.178504,0.0700196,0.1084841713309288,0.256861,1.31326,0.28132,0.678506,,,4.82611,0.706272,0.392635,594.8099975585938,,,,,,,379.90000000000003,3.2750000000000004,395,3.4051724137931036,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"AJ Smith-Shawver","ATL",2.93828,3.6828,-0.601789,4.23827,30.857,9.394,0,0.6159,,68.7167,293.603,58.9358,34.85,32.36,10.0598,29.3828,1.19567,3.29242,74.7579,9.79123,3.84834,2.54428,1.31756,0.254623,0.100077,0.1545460894703865,0.225871,1.28526,0.277532,0.720263,,,4.32032,0.705678,0.559456,474.19000244140625,,,,,,,292.20000000000005,4.234782608695653,273,3.9565217391304346,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Tony Gonsolin","LAD",4.67902,5.15826,0.873361,4.47898,28.094,14.402,0,0.7135,,91.3668,389.855,86.2562,48.86,45.47,13.6371,31.4939,1.10206,4.13306,74.3854,7.32726,3.10227,2.3619,1.34331,0.190803,0.0807836,0.11001916229724884,0.243505,1.28876,0.272793,0.69827,,,4.64833,0.70519,0.595779,417.54998779296875,,,,,,,324.6,3.5670329670329672,320,3.5164835164835164,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Ian Anderson","ATL",4.57165,4.86254,2.84735,4.50849,19.175,13.62,0,0.6159,,76.1564,330.763,76.1033,41.07,38.15,9.2796,30.94,0.59004,2.64201,61.3916,7.25513,3.65643,1.98421,1.09664,0.185606,0.0935413,0.09206454455852509,0.256084,1.40557,0.295015,0.701457,,,4.46115,0.701989,0.566682,560.4000244140625,,,,,,,278.1,3.65921052631579,287,3.776315789473684,,,,,,,,,,,,,,,,,,,"Ian Anderson","19951",666120
"Adrian Morejon","SDP",2.09761,1.48032,0,3.74029,55.632,0,1,11.7577,,69.54,289.929,61.4896,31.04,28.9,7.47209,21.5008,1.41917,2.50071,69.3685,8.9778,2.78267,3.22632,0.967052,0.239261,0.0741589,0.16510164737701416,0.231227,1.19342,0.285676,0.716266,,,3.60371,0.691053,0.564643,647.780029296875,,,,,,,389.29999999999995,5.5614285714285705,375,5.357142857142857,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Gabe Speier","SEA",1.78821,1.33329,0,3.5203,47.021,0,0,9.8668,,58.7762,242.839,50.3609,24.74,22.99,6.42283,16.8653,1.86825,2.68168,63.1202,9.66517,2.58246,3.74262,0.983483,0.259926,0.0694503,0.19047559797763824,0.225538,1.14376,0.285777,0.729574,,,3.43695,0.687344,0.593889,999,,,,,,,338.8,5.742372881355933,323,5.47457627118644,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Andrew Chafin","DET",1.9891,1.3684,0,3.60038,46.835,0,2,0.5801,,58.5438,246.798,48.5002,25.27,23.42,5.33741,23.8871,1.09785,2.48282,64.6259,9.93502,3.67219,2.70547,0.820526,0.261858,0.0967883,0.16506972908973694,0.220028,1.23647,0.286864,0.725832,,,3.4952,0.682233,0.593889,999,,,,,,,313.70000000000005,5.3169491525423735,296,5.016949152542373,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"Beau Brieske","DET",2.34174,2.37136,-0.939174,3.78355,52.796,2.167,7,10.1605,,64.6535,270.021,54.8676,29.17,27.18,7.26094,21.5279,1.33767,2.94637,59.6646,8.30553,2.99676,2.7715,1.01075,0.220963,0.0797268,0.14123588800430298,0.223451,1.18161,0.266523,0.713051,,,3.91641,0.677736,0.60849,484.54998779296875,,,,,,,371.9,5.7215384615384615,354,5.446153846153846,,,,,,,,,,,,,,,,,,,"Beau Brieske","26079",689225
"Drew Thorpe","CHW",4.61394,6.72074,6.64195,4.57023,16.532,16.532,0,0,,91.0785,389.81,89.2862,49.94,46.25,14.3555,30.799,0.209388,3.41596,64.04,6.32817,3.04343,2.07929,1.41855,0.164285,0.0790101,0.085274837911129,0.251089,1.31848,0.270313,0.70154,,,4.93623,0.675904,0.651044,718.4299926757812,,,,,,,295.80000000000007,3.2505494505494514,299,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Pierce Johnson","ATL",2.47356,1.29273,0,3.88977,59.547,0,3,12.2567,,74.4337,317.753,64.6382,34.61,32.17,8.36564,31.0729,1.43778,3.50633,86.6943,10.4825,3.75712,2.79003,1.01151,0.272835,0.0977894,0.17504581809043884,0.228263,1.28586,0.29914,0.727401,,,3.69181,0.673948,0.365078,699.2100219726562,,,,,,,412.20000000000005,5.570270270270271,398,5.378378378378378,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Kyle Hendricks","LAA",6.26885,8.29215,8.41003,5.05972,21.644,21.644,0,0,,116.117,498.853,122.073,69.57,65.28,20.1805,32.224,0.283747,4.75313,75.3636,5.84129,2.49762,2.33874,1.56415,0.151074,0.0645961,0.08647772669792175,0.264298,1.3288,0.278142,0.6722,,,5.08309,0.664437,0.223695,699.9099731445312,,,,,,,334.2000000000001,2.8810344827586216,359,3.0948275862068964,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
"Matt Brash","SEA",1.38376,0.949683,0,3.12062,35.538,0.122,3,0.6186,,44.27,184.144,32.636,16.38,15.35,3.48333,19.4397,0.927774,2.44074,55.7075,11.3252,3.95204,2.86566,0.708154,0.302521,0.105568,0.19695327430963516,0.201129,1.17632,0.282835,0.75628,,,3.1554,0.662758,0.721233,685.530029296875,,,,,,,270.90000000000003,6.156818181818182,249,5.659090909090909,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Colin Holderman","PIT",1.95699,1.42383,0,3.82984,56.888,0,2,10.1433,,71.11,303.253,60.5256,32.33,30.26,6.20932,29.821,1.55087,4.81916,71.137,9.00342,3.77427,2.38547,0.78588,0.23458,0.0983369,0.13624295592308044,0.225327,1.27052,0.283982,0.710521,,,3.76228,0.659987,0.514623,701.9500122070312,,,,,,,379.9999999999999,5.352112676056336,364,5.126760563380282,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
"Ryan Brasier","CHC",2.09884,1.35248,0,3.75992,49.789,0.805,1,13.3277,,61.23,254.408,54.2646,27.5,25.58,6.63485,17.1632,0.914469,2.65451,57.3431,8.42868,2.52276,3.34105,0.975235,0.225398,0.0674633,0.15793517231941223,0.231317,1.16655,0.27917,0.706928,,,3.67309,0.658122,0.445831,749.0900268554688,,,,,,,335.9000000000001,5.506557377049182,325,5.327868852459017,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"José Leclerc","ATH",2.6122,2.07071,0,3.85946,61.563,0,4,12.8673,,76.9538,325.388,58.1725,35.18,33,8.9179,35.941,1.31843,5.24493,88.3461,10.3324,4.20342,2.45808,1.04298,0.27151,0.110456,0.16105400770902634,0.204687,1.22299,0.263481,0.721973,,,3.98253,0.655838,0.52731,584.3599853515625,,,,,,,433.3,5.627272727272727,393,5.103896103896104,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Bryan King","HOU",1.92491,1.20737,0,3.39029,48.633,0,0,13.1386,,60.7912,255.941,48.3818,24.44,22.9,4.61034,26.6347,1.30962,3.37781,63.3208,9.37449,3.94321,2.37738,0.68255,0.247403,0.104066,0.1433376669883728,0.214146,1.234,0.277039,0.737675,,,3.55026,0.653207,0.808018,999,,,,,,,353.1000000000001,5.788524590163936,328,5.377049180327869,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Paul Sewald","CLE",1.96505,1.5797,0,3.90046,52.48,0,3,11.9038,,65.6,272.341,54.106,30.47,28.43,9.4795,20.6481,1.49893,3.10885,75.3568,10.3386,2.83282,3.64958,1.30054,0.2767,0.075817,0.20088330656290054,0.217657,1.13954,0.272532,0.720268,,,3.83402,0.640382,0.452004,582.739990234375,,,,,,,378.30000000000007,5.731818181818183,354,5.363636363636363,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
