Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nick Gonzales","PIT",112,483,438,115,71,30,5,10,61,61,32,1,108,8,4,1,,4,4,0.263713,0.0669216,0.223709,0.299145,0.323755,0.421941,0.323304,0.745696,0.158228,4.73202,0.325714,0,-1.63196,61.6027,5.10233,104.686,-1.63196,4.43425,1.0743346214294434,6.909247875213623,2.48568,406.2099914550781,,,,,,,531.9,4.749107142,531.9,4.749107142,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Josh Jung","TEX",136,588,547,138,89,26,2,21,69,80,31,0,161,7,3,0,,5,2,0.252252,0.0530726,0.273743,0.193878,0.298883,0.423423,0.312549,0.722306,0.171171,3.90396,0.316964,0,-0.67788,69.9048,1.1217,103.662,-0.67788,0.937694,1.7856110334396362,2.6376940608024597,2.48121,210.16000366210938,,,,,,,627.9,4.616911764,627.9,4.616911764,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Evan Carter","TEX",113,490,426,102,66,19,5,12,68,59,54,1,126,7,2,0,,11,3,0.239362,0.111111,0.256944,0.432432,0.333333,0.393617,0.320372,0.72695,0.154255,6.15743,0.308594,0,-0.103306,61.3393,4.02002,109.164,-0.103306,3.13096,5.0348722487688065,2.4809617400169373,2.4632,290.1199951171875,,,,,,,537.1,4.753097345,537.1,4.753097345,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Joey Ortiz","MIL",144,623,554,138,87,32,6,13,78,73,54,0,125,6,6,2,,11,5,0.249458,0.0868726,0.200772,0.432692,0.319767,0.401302,0.314846,0.721069,0.151844,5.62364,0.296296,0,-0.941597,75.2173,2.33993,101.207,-0.941597,-2.5314,-0.042309463024139404,3.093595504760742,2.45778,274.239990234375,,,,,,,654.9,4.547916666,654.9,4.547916666,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Bryan Reynolds","PIT",149,644,574,153,100,28,4,21,74,84,57,4,139,9,4,0,,8,2,0.266551,0.0885093,0.215839,0.410072,0.340062,0.439024,0.337035,0.779086,0.172474,4.48227,0.315789,0,-0.488585,89.2543,13.9205,113.928,-0.488585,-0.273987,10.237174332141876,-7.973986864089966,2.44861,97.72000122070312,,,,,,,791.8,5.314093959,791.8,5.314093959,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Jake Meyers","HOU",109,469,423,101,66,20,2,13,52,56,34,0,113,7,3,2,,8,2,0.238213,0.0715884,0.241611,0.296296,0.303371,0.384615,0.301687,0.687986,0.146402,4.9446,0.293706,0,-0.0157801,51.6573,-3.20539,97.549,-0.0157801,7.71652,-1.3310787696391344,9.391515970230103,2.44714,455.5,,,,,,,466.8,4.282568807,466.8,4.282568807,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Geraldo Perdomo","ARI",131,567,477,118,85,23,4,7,82,53,63,0,92,6,5,16,,16,5,0.2475,0.111579,0.162105,0.688312,0.339827,0.355,0.310884,0.694827,0.1075,6.05465,0.28972,0,-0.0455368,66.6481,0.321514,97.2778,-0.0455368,0.601008,-1.8912652917206287,6.676007449626923,2.44421,428.5299987792969,,,,,,,562.5,4.293893129,562.5,4.293893129,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Victor Robles","SEA",128,553,481,123,86,27,2,8,69,50,41,0,116,17,3,11,,38,5,0.254902,0.0738636,0.210227,0.351351,0.333333,0.366013,0.311586,0.699346,0.111111,6.78968,0.318777,0,4.49136,65.3151,0.626188,109.346,4.49136,0.362208,10.405052661895752,-5.2627924382686615,2.43496,194.47000122070312,,,,,,,604.9,4.72578125,604.9,4.72578125,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Christian Yelich","MIL",133,574,495,130,87,23,2,17,84,68,73,6,127,3,1,1,,23,2,0.263529,0.127789,0.221095,0.577982,0.361789,0.425882,0.343473,0.787671,0.162353,6.07505,0.321192,0,2.46438,82.5269,15.3815,120.475,2.46438,-0.724737,16.518526315689087,-12.074737250804901,2.43307,115.27999877929688,,,,,,,737,5.541353383,737,5.541353383,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Adolis García","TEX",143,616,558,133,75,27,2,29,79,92,46,1,174,6,5,0,,12,4,0.238007,0.0752508,0.282609,0.266272,0.301003,0.448339,0.32193,0.749343,0.210332,4.79971,0.288571,0,-0.196536,77.8846,5.82613,110.26,-0.196536,3.3986,7.035280793905258,-4.501398801803589,2.38247,149.36000061035156,,,,,,,716.7,5.011888111,716.7,5.011888111,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Ryan Jeffers","MIN",99,396,349,82,47,17,1,16,46,53,33,0,93,10,3,2,,2,0,0.235457,0.0829268,0.234146,0.354167,0.316176,0.432133,0.325612,0.748309,0.196676,3.56416,0.270916,0,-0.322916,51.2938,4.92369,113.508,-0.322916,-0.744324,5.8040357530117035,3.8806756734848022,2.36495,235.1199951171875,,,,,,,448.4,4.529292929,448.4,4.529292929,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Paul Goldschmidt","NYY",147,637,569,142,86,31,0,25,79,88,62,2,169,3,3,0,,10,0,0.25,0.0971039,0.265758,0.365385,0.325383,0.437023,0.330321,0.762406,0.187023,3.95306,0.310345,0,0.779959,84.8418,10.3268,116.139,0.779959,0.524118,12.543086767196655,-11.000881969928741,2.35235,176.52999877929688,,,,,,,765.1,5.204761904,765.1,5.204761904,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Eugenio Suárez","ARI",141,609,535,124,75,25,1,23,71,81,56,0,176,10,8,0,,1,1,0.232514,0.0913621,0.289037,0.316092,0.312292,0.413989,0.31635,0.726281,0.181474,2.43687,0.294118,0,-1.31719,74.2645,3.02485,100.957,-1.31719,1.32041,-0.6201199889183044,3.095410943031311,2.35015,177.02999877929688,,,,,,,650.9,4.616312056,650.9,4.616312056,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Danny Jansen","TBR",91,359,312,69,39,16,0,15,44,43,37,0,72,6,3,0,,0,0,0.221818,0.10443,0.199367,0.52381,0.313291,0.414545,0.318125,0.727837,0.192727,1.52403,0.237624,0,-0.64558,44.2912,2.29606,111.617,-0.64558,-0.0958064,4.126243710517883,6.604193359613419,2.34419,299.4100036621094,,,,,,,390.8,4.294505494,390.8,4.294505494,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Ke'Bryan Hayes","PIT",136,588,541,136,97,26,3,10,65,55,40,1,114,4,4,0,,14,4,0.251185,0.0675381,0.1939,0.348315,0.305011,0.364929,0.29369,0.66994,0.113744,5.1847,0.29878,0,0.159755,60.9796,-7.80346,84.7535,0.159755,11.5239,-10.560612350702286,13.623891353607178,2.33865,339.5899963378906,,,,,,,554.5,4.077205882,554.5,4.077205882,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Brayan Rocchio","CLE",134,581,517,124,85,27,2,10,73,58,49,1,111,9,4,2,,12,7,0.241015,0.0845865,0.191729,0.441176,0.315094,0.359408,0.298382,0.674502,0.118393,4.81253,0.286885,0,-1.37174,62.4478,-5.51648,94.9221,-1.37174,1.68075,-4.747434020042419,7.9057499170303345,2.32646,442.1700134277344,,,,,,,538.3,4.017164179,538.3,4.017164179,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Garrett Mitchell","MIL",110,476,422,105,66,22,3,14,65,62,45,0,145,6,2,2,,22,6,0.249084,0.0941558,0.305195,0.308511,0.32899,0.413919,0.325628,0.74291,0.164835,6.6028,0.345029,0,0.896596,61.6001,5.91856,108.464,0.896596,1.00631,5.714437961578369,0.9063059389591217,2.32086,247.42999267578125,,,,,,,556.5,5.059090909,556.5,5.059090909,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Jake Rogers","DET",97,384,348,73,42,16,1,13,48,46,29,1,120,4,2,1,,1,0,0.209059,0.0757098,0.312303,0.242424,0.275316,0.376307,0.283536,0.651623,0.167247,3.82381,0.273743,0,-0.340921,36.6852,-8.23442,84.4266,-0.340921,9.30194,-7.183524638414383,16.80193519592285,2.31541,485.8299865722656,,,,,,,336,3.463917525,336,3.463917525,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Luis Rengifo","LAA",128,553,509,132,94,20,4,14,65,63,34,0,90,6,3,1,,19,6,0.259352,0.0619266,0.162844,0.380282,0.312644,0.396509,0.309979,0.709152,0.137157,5.72173,0.28972,0,0.175503,64.5996,-0.0892465,100.064,0.175503,2.42857,0.21597573906183243,3.6035664081573486,2.29835,168.25999450683594,,,,,,,581.9,4.54609375,581.9,4.54609375,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Tyler Fitzgerald","SFG",136,588,536,128,77,28,4,20,82,79,38,0,181,10,2,1,,19,5,0.239374,0.0653061,0.308163,0.211921,0.300613,0.418345,0.312287,0.718958,0.178971,6.705,0.320285,0,0.910995,69.7809,0.997833,101.824,0.910995,0.10125,2.1938388347625732,0.45124999433755875,2.29546,243.19000244140625,,,,,,,638.9,4.697794117,638.9,4.697794117,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Joc Pederson","TEX",105,455,387,97,54,17,2,23,62,67,52,3,111,12,4,0,,4,2,0.249315,0.114219,0.244755,0.466667,0.351981,0.484931,0.358995,0.836913,0.235616,4.19851,0.285124,0,-0.914661,71.1019,17.8769,136.332,-0.914661,0,18.00050038099289,-11.125,2.27657,319.54998779296875,,,,,,,627.1,5.972380952,627.1,5.972380952,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Triston Casas","BOS",139,602,517,127,72,26,1,27,74,84,80,4,161,3,3,0,,0,0,0.246499,0.132212,0.266827,0.495495,0.348558,0.462185,0.349814,0.810743,0.215686,1.88076,0.30131,0,-1.18781,89.6251,19.2043,124.062,-1.18781,-2.07118,15.386142134666443,-13.521177291870117,2.26519,128.60000610351562,,,,,,,778.1,5.597841726,778.1,5.597841726,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Lane Thomas","CLE",138,595,532,129,78,29,3,19,76,73,51,1,153,6,5,0,,22,8,0.243028,0.0855615,0.256684,0.333333,0.313726,0.416335,0.316946,0.73006,0.173307,5.93522,0.301449,0,-0.0449579,72.8425,3.24055,107.98,-0.0449579,-4.25978,5.387967851012945,-3.3347846269607544,2.26052,175.2899932861328,,,,,,,660.6,4.786956521,660.6,4.786956521,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Marcell Ozuna","ATL",154,665,593,153,93,27,0,33,83,100,66,1,166,3,3,0,,1,0,0.257634,0.0986395,0.25,0.394558,0.333333,0.469466,0.346315,0.802799,0.211832,1.86003,0.301994,0,-1.04129,97.1314,19.341,121.567,-1.04129,0,16.10918915271759,-16.424999237060547,2.25449,71.58999633789062,,,,,,,861.2,5.592207792,861.2,5.592207792,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Francisco Alvarez","NYM",92,366,325,75,44,13,1,17,44,54,34,0,93,4,3,0,,1,1,0.231959,0.0938215,0.254005,0.369369,0.311213,0.43299,0.323202,0.744203,0.201031,2.44123,0.269231,0,-0.826102,46.6502,3.83628,110.717,-0.826102,-0.898487,3.864488363265991,5.62651264667511,2.23898,173.33999633789062,,,,,,,411.3,4.470652173,411.3,4.470652173,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Logan O'Hoppe","LAA",115,461,411,100,64,14,1,21,56,59,39,1,119,9,2,1,,2,3,0.24424,0.0841889,0.258727,0.325397,0.320988,0.435484,0.328869,0.756472,0.191244,2.5659,0.291667,0,-1.64562,60.8615,6.93463,113.352,-1.64562,-4.7395,5.397144079208374,0.8354954719543457,2.23083,137.41000366210938,,,,,,,532.1,4.626956521,532.1,4.626956521,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Michael Busch","CHC",128,553,484,118,69,27,2,20,76,69,58,1,151,8,4,0,,2,1,0.243564,0.103986,0.27383,0.379747,0.331023,0.431683,0.33203,0.762706,0.188119,3.66091,0.309091,0,-1.05621,74.4147,9.72581,115.691,-1.05621,3.18872,9.320216655731201,-6.236280918121338,2.22041,254.47999572753906,,,,,,,653.5,5.10546875,653.5,5.10546875,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Luis García Jr.","WSN",125,539,505,136,92,25,3,16,63,67,30,2,85,0,4,0,,14,4,0.269231,0.0558559,0.158559,0.352273,0.308108,0.423077,0.314514,0.731185,0.153846,5.12765,0.295238,0,0.19551,64.9319,1.88072,101.72,0.19551,0.263535,1.304134577512741,2.1885351836681366,2.21447,130.7100067138672,,,,,,,602,4.816,602,4.816,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Iván Herrera","STL",100,398,345,87,60,16,2,8,48,43,44,0,87,5,3,0,,5,1,0.250746,0.111399,0.217617,0.511905,0.341969,0.38209,0.321297,0.724058,0.131343,4.84275,0.308943,0,-0.249114,50.1187,3.56146,107.389,-0.249114,-2.25095,3.267681524157524,4.899052619934082,2.21226,234.52000427246094,,,,,,,428.9,4.289,428.9,4.289,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Wilyer Abreu","BOS",105,455,401,98,57,24,1,16,61,59,48,0,123,3,3,0,,8,3,0.24356,0.105372,0.270661,0.389313,0.326446,0.42623,0.328275,0.752676,0.18267,4.45368,0.308511,0,-0.303316,59.8519,6.6269,108.91,-0.303316,6.55016,4.335562169551849,1.8751578330993652,2.20791,322.2200012207031,,,,,,,533.3,5.079047619,533.3,5.079047619,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Parker Meadows","DET",117,504,451,105,66,20,5,14,63,59,43,1,117,4,4,2,,17,5,0.232283,0.0862676,0.232394,0.371212,0.30212,0.393701,0.302897,0.695821,0.161417,6.7144,0.279452,0,0.333205,56.0029,-2.95405,98.0452,0.333205,3.48179,-0.7940830290317535,5.2817909717559814,2.19866,231.97999572753906,,,,,,,514.4,4.396581196,514.4,4.396581196,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Salvador Perez","KCR",149,612,561,147,94,25,1,26,60,89,33,7,135,12,5,0,,0,0,0.262231,0.05386,0.220826,0.243902,0.314183,0.452055,0.326536,0.766238,0.189824,1.40179,0.298103,0,-1.0486,79.5954,8.05163,109.014,-1.0486,-5.292,5.259349822998047,-4.392000198364258,2.1952,72.87999725341797,,,,,,,719.8,4.830872483,719.8,4.830872483,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Jonny DeLuca","TBR",107,462,419,96,59,20,3,13,52,54,34,1,93,7,1,1,,15,3,0.229947,0.0728155,0.201456,0.361446,0.296837,0.390374,0.299955,0.687211,0.160428,6.10536,0.264286,0,0.77424,50.2422,-3.80164,98.8355,0.77424,4.49664,0.15868186950683594,5.546635389328003,2.17981,348.1700134277344,,,,,,,459,4.289719626,459,4.289719626,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Vinnie Pasquantino","KCR",146,630,558,146,84,34,2,26,69,93,57,2,81,6,8,1,,1,0,0.261603,0.0897196,0.128972,0.695652,0.331461,0.470464,0.343144,0.801925,0.208861,2.53146,0.261538,0,-0.898339,90.4115,16.7153,120.697,-0.898339,-2.32502,14.020815670490265,-14.175024271011353,2.15305,114.05000305175781,,,,,,,804.9,5.513013698,804.9,5.513013698,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"George Springer","TOR",141,609,543,130,86,23,2,19,77,67,57,0,118,6,3,0,,14,2,0.240326,0.0943739,0.194192,0.485981,0.317604,0.395112,0.313205,0.712716,0.154786,5.17939,0.272973,0,0.800775,72.7227,1.48303,105.453,0.800775,3.21595,4.6007179617881775,-4.309046983718872,2.1268,243.80999755859375,,,,,,,651.7,4.621985815,651.7,4.621985815,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Matt Shaw","CHC",115,497,444,110,75,16,3,16,62,64,41,0,107,8,4,0,,18,7,0.247241,0.0828402,0.21499,0.385321,0.319527,0.401766,0.316038,0.721293,0.154525,5.71179,0.289157,0,-0.2327,60.4819,2.34377,104.928,-0.2327,-0.491538,2.695803388953209,1.2834615111351013,2.12028,999,,,,,,,547.5,4.760869565,547.5,4.760869565,,,,,,,,,,,,,,,,,,,"Matt Shaw","sa3022615",807713
"Chas McCormick","HOU",97,420,375,91,62,14,1,14,52,55,32,0,116,7,6,1,,12,4,0.242991,0.075,0.275,0.272727,0.309192,0.398754,0.308905,0.707946,0.155763,5.21266,0.306977,0,0.123938,48.7001,-0.430639,102.626,0.123938,9.02571,1.3859227001667023,5.025713920593262,2.10816,404.80999755859375,,,,,,,441.1,4.54742268,441.1,4.54742268,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Heliot Ramos","SFG",139,602,549,140,90,26,3,22,73,81,44,1,158,5,3,0,,7,3,0.255639,0.0737564,0.262436,0.281046,0.315609,0.432331,0.323756,0.74794,0.176692,4.54398,0.31856,0,-0.901042,76.9992,6.57838,109.544,-0.901042,2.20273,5.9691338539123535,-5.647266149520874,2.10367,206.30999755859375,,,,,,,686.2,4.936690647,686.2,4.936690647,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Kyle Isbel","KCR",125,539,488,117,75,24,7,12,76,57,36,0,111,7,3,5,,13,4,0.240437,0.0668317,0.205446,0.325301,0.3,0.39071,0.301398,0.69071,0.150273,7.01154,0.286232,0,0.120671,59.242,-3.80922,91.3318,0.120671,5.52128,-5.225254312157631,7.446278810501099,2.08506,517.0700073242188,,,,,,,532,4.256,532,4.256,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"TJ Friedl","CIN",131,567,496,122,83,19,5,15,66,73,47,0,92,14,5,5,,15,4,0.246193,0.0822222,0.162222,0.506849,0.325112,0.395939,0.317006,0.721051,0.149746,5.80561,0.271565,0,0.359408,69.4419,3.11535,96.5586,0.359408,0.912835,-1.9739574491977692,2.937834918498993,2.0496,249.74000549316406,,,,,,,612.1,4.672519083,612.1,4.672519083,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Dylan Crews","WSN",134,581,525,129,83,26,5,15,69,69,39,0,129,11,5,0,,27,7,0.245545,0.0679785,0.221825,0.306452,0.309481,0.39802,0.308857,0.707501,0.152475,6.85256,0.295699,0,1.39984,67.3461,-0.618126,97.9124,1.39984,6.45408,-0.050544142723083496,0.5290799140930176,2.04763,128.42999267578125,,,,,,,624,4.656716417,624,4.656716417,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Josh Smith","TEX",91,392,340,84,55,18,1,9,48,43,35,1,80,13,2,1,,7,2,0.245614,0.0895238,0.20381,0.439252,0.33652,0.385965,0.320061,0.722485,0.140351,4.91749,0.294118,0,-0.370557,48.9731,3.11774,108.945,-0.370557,2.54538,3.6417063176631927,2.7453811019659042,2.00923,409.6700134277344,,,,,,,424.6,4.665934065,424.6,4.665934065,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Michael Massey","KCR",120,518,478,124,77,28,2,17,61,67,27,1,97,6,6,2,,4,1,0.258741,0.0516129,0.187097,0.275862,0.302376,0.431235,0.315096,0.733611,0.172494,4.32001,0.289157,0,-0.412809,62.6444,2.04977,100.967,-0.412809,1.39725,0.16013038158416748,1.9472500085830688,2.00102,380.2900085449219,,,,,,,572.6,4.771666666,572.6,4.771666666,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Mike Yastrzemski","SFG",115,497,441,98,52,24,5,18,64,59,47,1,132,6,2,1,,3,1,0.223077,0.0954545,0.265909,0.358974,0.305239,0.420513,0.314865,0.725752,0.197436,5.00085,0.274131,0,-0.599912,60.0125,1.87438,103.559,-0.599912,6.1718,1.5153709650039673,0.9468050003051758,1.9636,444.42999267578125,,,,,,,537,4.669565217,537,4.669565217,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Tyler Stephenson","CIN",100,403,358,94,62,19,1,13,51,52,37,2,93,5,3,0,,1,0,0.263033,0.0926316,0.229474,0.40367,0.338947,0.42654,0.333111,0.765488,0.163507,2.79373,0.318937,0,-0.641179,54.6345,7.4455,107.398,-0.641179,-1.94884,2.9277563095092773,2.5511642694473267,1.95324,166.72000122070312,,,,,,,479.3,4.793,479.3,4.793,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Connor Norby","MIA",134,581,527,134,84,28,2,19,85,71,46,0,161,5,4,0,,9,5,0.254054,0.0784314,0.277778,0.282353,0.316993,0.423423,0.321825,0.740417,0.169369,4.84492,0.327913,0,-1.08772,73.4102,5.44593,103.655,-1.08772,-3.984,1.451534390449524,-1.9089999198913574,1.95096,267.239990234375,,,,,,,650.7,4.855970149,650.7,4.855970149,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Sal Frelick","MIL",104,448,408,111,82,20,4,5,58,43,33,1,65,5,2,1,,13,3,0.272541,0.0727612,0.145522,0.5,0.33271,0.379098,0.313239,0.711809,0.106557,6.1692,0.312808,0,0.383851,53.5096,1.10339,100.126,0.383851,8.11758,0.4512680023908615,3.5175814628601074,1.95068,361.19000244140625,,,,,,,471.7,4.535576923,471.7,4.535576923,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Jo Adell","LAA",112,483,436,99,53,20,2,24,62,73,36,1,144,7,3,0,,12,6,0.227941,0.0752212,0.298673,0.251852,0.29646,0.446078,0.319233,0.742539,0.218137,5.10118,0.279528,0,-1.00485,60.02,3.51957,106.574,-1.00485,-0.568373,2.628020405769348,0.1566271185874939,1.95047,285,,,,,,,548.4,4.896428571,548.4,4.896428571,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Jose Siri","NYM",97,420,384,82,46,17,2,17,56,57,27,0,154,5,3,1,,14,5,0.21466,0.0645933,0.366029,0.176471,0.273381,0.403141,0.292842,0.676523,0.188482,6.46589,0.302326,0,0.160122,43.27,-5.86076,90.2827,0.160122,8.07254,-4.720278546214104,9.572542190551758,1.94562,439.2200012207031,,,,,,,404.3,4.168041237,404.3,4.168041237,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Otto Lopez","MIA",107,462,426,117,86,22,4,5,57,43,28,0,79,4,2,2,,15,4,0.275294,0.0607375,0.171367,0.35443,0.324619,0.381176,0.309824,0.705795,0.105882,6.20372,0.326531,0,0.449642,53.9117,-0.132156,95.5771,0.449642,3.62598,-1.993847906589508,5.375982761383057,1.93823,328.739990234375,,,,,,,476.1,4.44953271,476.1,4.44953271,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Jonathan India","KCR",143,616,522,130,85,29,2,13,80,60,69,0,117,18,5,1,,12,2,0.247984,0.112821,0.189744,0.594595,0.35274,0.385081,0.328843,0.73782,0.137097,4.95894,0.293651,0,0.100698,81.3118,9.25329,110.637,0.100698,-2.40652,7.5977573543787,-9.406521797180176,1.93397,242.13999938964844,,,,,,,701.9,4.908391608,701.9,4.908391608,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Luke Raley","SEA",112,483,426,102,62,18,2,20,62,65,32,0,143,22,2,1,,10,2,0.239892,0.0665083,0.296912,0.224,0.32381,0.431267,0.330205,0.755076,0.191375,5.73515,0.311688,0,0.221254,64.2854,7.78497,122.443,0.221254,-2.0493,12.624421387910843,-10.224300384521484,1.91076,302.6700134277344,,,,,,,572.2,5.108928571,572.2,5.108928571,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Spencer Horwitz","PIT",100,434,375,103,67,26,1,9,52,46,50,1,75,6,3,0,,2,1,0.273622,0.115646,0.173469,0.666667,0.365646,0.417323,0.343977,0.782969,0.143701,2.87152,0.319095,0,-1.11619,62.5745,11.8061,118.6,-1.11619,2.90896,8.53689956665039,-4.99104380607605,1.85884,379.4800109863281,,,,,,,536.5,5.365,536.5,5.365,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Josh Naylor","ARI",141,609,546,144,89,32,0,23,67,99,50,7,93,6,6,0,,7,2,0.264368,0.0824742,0.152921,0.539326,0.329897,0.450192,0.333044,0.780088,0.185824,3.04272,0.278177,0,-0.472773,82.447,11.2074,112.193,-0.472773,0.765191,8.40684375166893,-10.759808123111725,1.8515,104.0199966430664,,,,,,,745.1,5.284397163,745.1,5.284397163,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Willson Contreras","STL",139,602,516,123,73,27,0,23,71,74,63,1,153,20,3,0,,6,3,0.237569,0.104265,0.253554,0.411215,0.341232,0.422652,0.335655,0.763884,0.185083,2.93334,0.290456,0,-1.23024,82.7646,12.3438,117.053,-1.23024,-1.58885,11.046023845672607,-13.238845825195312,1.84396,75.05000305175781,,,,,,,719.3,5.174820143,719.3,5.174820143,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Nolan Jones","COL",113,490,425,111,69,25,2,15,63,64,58,3,144,4,2,1,,9,3,0.260652,0.117391,0.293478,0.4,0.352941,0.433584,0.342246,0.786525,0.172932,4.8106,0.357143,0,-0.598769,69.966,12.6467,106.917,-0.598769,3.69016,3.45402330160141,-1.9598402976989746,1.83955,251.58999633789062,,,,,,,616.2,5.453097345,616.2,5.453097345,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Jose Trevino","CIN",70,275,254,63,45,9,1,7,29,31,17,0,46,2,1,1,,1,1,0.246964,0.0634328,0.16791,0.377778,0.299625,0.376518,0.296547,0.676144,0.129555,2.90246,0.27551,0,-0.721095,29.1729,-3.01944,82.7886,-0.721095,9.34264,-6.385134041309357,14.717635154724121,1.80704,619.0499877929688,,,,,,,252.5,3.607142857,252.5,3.607142857,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Yoán Moncada","LAA",113,490,440,109,71,26,1,12,54,50,45,1,134,4,1,0,,4,0,0.248538,0.0918635,0.272966,0.336538,0.322835,0.391813,0.313712,0.714648,0.143275,3.92932,0.330435,0,-0.16218,58.7125,1.39321,102.69,-0.16218,0.853085,1.3459677249193192,-0.39691489934921265,1.785,476.4100036621094,,,,,,,518.9,4.592035398,518.9,4.592035398,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Jonah Heim","TEX",84,333,307,71,46,13,1,10,34,43,23,0,62,1,1,0,,1,0,0.230216,0.0685841,0.185841,0.369048,0.285398,0.381295,0.291042,0.666693,0.151079,3.11158,0.255452,0,-0.410605,33.8044,-5.1259,88.5332,-0.410605,4.3501,-4.777066200971603,10.850098609924316,1.77298,311.3800048828125,,,,,,,301.9,3.594047619,301.9,3.594047619,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Jasson Domínguez","NYY",133,574,516,131,89,19,3,21,80,72,54,1,145,1,3,0,,26,4,0.253731,0.0939597,0.252796,0.371681,0.324385,0.420398,0.324222,0.744783,0.166667,6.18709,0.312727,0,2.45128,73.633,6.48756,111.849,2.45128,-6.25129,10.233115196228027,-12.201294422149658,1.77291,139.52999877929688,,,,,,,690.4,5.190977443,690.4,5.190977443,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
